date,t,Tau_Motor,Tau_1,Tau_2,vel,encoder_count,mode,level,turn,period,push_leg,degree,phase,Tau_Motor_deriv,Tau_1_deriv,Tau_2_deriv,vel_deriv
10:4:25 - 27/11/2024,98.831,5.46,28.43,16.37,23.4,85442,Active,5,15,81,L,213.31095258078054,3,-0.18599999999999833,-0.04083333333333239,0.0950000000000006,1.4399999999999982
10:4:25 - 27/11/2024,98.911,4.84,28.43,16.37,23.4,85514,Active,5,15,81,L,224.18799832144356,3,-0.09199999999999836,0.24500000000000094,-0.5233333333333349,-0.21500000000000116
10:4:25 - 27/11/2024,99.031,4.84,28.86,15.37,22.97,85625,Active,5,15,81,L,240.95677717163238,3,0.059000000000001385,0.28250000000000125,-0.8775000000000013,-0.31
10:4:25 - 27/11/2024,99.121,5.31,28.93,14.65,22.78,85711,Active,5,15,81,L,253.94880402853545,3,0.20400000000000146,0.06916666666666749,-1.2175000000000005,1.0349999999999988
10:4:25 - 27/11/2024,99.234,5.52,29.04,13.14,25.04,85830,Active,5,15,81,L,271.92614351657573,3,0.18500000000000183,0.0508333333333339,-0.7908333333333342,1.7449999999999979
10:4:25 - 27/11/2024,99.355,5.52,29.04,13.14,26.27,85955,Active,5,15,81,L,290.80990348300463,3,0.134000000000002,0.04250000000000072,-0.09333333333333416,-0.20500000000000154
10:4:25 - 27/11/2024,99.437,5.66,29.13,12.78,24.63,86032,Active,5,15,81,L,302.4422996223248,3,0.11700000000000205,0.060000000000001684,-0.15666666666666643,-1.6250000000000013
10:4:25 - 27/11/2024,99.562,5.91,29.14,12.89,23.02,86144,Active,5,15,81,L,319.36214855224506,3,0.08500000000000207,-0.013333333333331357,0.17000000000000073,-0.7400000000000015
10:4:25 - 27/11/2024,99.678,5.91,29.12,13.02,23.15,86253,Active,5,15,81,L,335.82878724297103,4,-0.026999999999998026,-0.007499999999998902,0.052499999999999804,0.28999999999999965
10:4:25 - 27/11/2024,99.85,5.82,29.12,13.02,23.6,86413,Active,5,15,81,L,360.0,4,-0.10199999999999809,-0.03000000000000068,0.06416666666666715,0.22500000000000012
10:4:25 - 27/11/2024,99.885,5.57,29.06,13.19,23.6,86443,Active,5,15,82,R,0.0,1,-0.10299999999999843,-0.050000000000000294,0.2133333333333346,-0.8200000000000016
10:4:25 - 27/11/2024,100.004,5.57,29.02,13.48,21.96,86549,Active,5,15,82,R,16.505190311418684,1,-0.06499999999999861,-0.07166666666666385,0.4808333333333352,-0.5100000000000028
10:4:25 - 27/11/2024,100.129,5.52,28.92,14.14,22.58,86680,Active,5,15,82,R,36.90311418685121,1,-0.022999999999998355,-0.08166666666666633,0.7266666666666676,2.4649999999999985
10:4:25 - 27/11/2024,100.21,5.52,28.86,14.85,26.89,86765,Active,5,15,82,R,50.13840830449827,1,-0.021999999999998132,-0.07333333333333289,0.6566666666666676,1.6499999999999988
10:4:25 - 27/11/2024,100.329,5.48,28.76,15.43,25.88,86882,Active,5,15,82,R,68.35640138408304,1,0.10000000000000198,-0.12083333333333149,0.5358333333333348,-1.7450000000000023
10:4:25 - 27/11/2024,100.449,5.48,28.62,15.92,23.4,86991,Active,5,15,82,R,85.3287197231834,1,0.16000000000000192,-0.16000000000000109,0.4216666666666675,-1.6500000000000017
10:4:25 - 27/11/2024,100.542,6.04,28.45,16.27,22.58,87074,Active,5,15,82,R,98.25259515570934,1,0.16800000000000181,-0.1749999999999996,0.30333333333333523,-0.6149999999999997
10:4:25 - 27/11/2024,100.653,6.04,28.3,16.51,22.17,87173,Active,5,15,82,R,113.66782006920415,1,0.11200000000000199,-0.06916666666666497,0.09500000000000206,-0.4099999999999996
10:4:25 - 27/11/2024,100.816,6.04,28.3,16.51,21.76,87313,Active,5,15,82,R,135.46712802768167,1,-0.16999999999999804,-0.021666666666666355,0.09416666666666572,-0.2050000000000013
10:4:25 - 27/11/2024,100.854,6.04,28.25,16.7,21.76,87344,Active,5,15,82,R,140.2941176470588,1,-0.2549999999999981,0.004166666666666334,0.0933333333333331,-0.5150000000000018
10:4:25 - 27/11/2024,100.976,5.19,28.31,16.66,20.73,87445,Active,5,15,82,R,156.02076124567475,2,-0.25499999999999823,0.04666666666666652,-0.06916666666666585,-0.5300000000000022
10:4:25 - 27/11/2024,101.106,5.19,28.33,16.59,20.7,87546,Active,5,15,82,R,171.74740484429066,2,-0.16999999999999837,0.026666666666667834,-0.09749999999999925,-0.6400000000000017
10:4:25 - 27/11/2024,101.182,5.19,28.38,16.46,19.45,87600,Active,5,15,82,L,180.15570934256056,3,1.5543122344752192e-15,0.08083333333333416,-0.1608333333333334,-1.5250000000000015
10:4:25 - 27/11/2024,101.304,5.19,28.49,16.27,17.65,87686,Active,5,15,82,L,193.54671280276816,3,1.5543122344752192e-15,0.12750000000000228,-0.21249999999999966,-0.6950000000000013
10:4:25 - 27/11/2024,101.423,5.19,28.62,16.03,18.06,87776,Active,5,15,82,L,207.56055363321798,3,1.5543122344752192e-15,0.1175000000000013,-0.28083333333333343,0.9249999999999997
10:4:25 - 27/11/2024,101.506,5.19,28.72,15.7,19.5,87842,Active,5,15,82,L,217.83737024221452,3,1.5543122344752192e-15,0.09999999999999941,-0.42333333333333456,1.1299999999999997
10:4:25 - 27/11/2024,101.627,5.19,28.81,15.27,20.32,87942,Active,5,15,82,L,233.4083044982699,3,-0.0739999999999984,0.04416666666666763,-0.22333333333333294,1.3199999999999992
10:4:25 - 27/11/2024,101.79,5.19,28.81,15.27,22.14,88086,Active,5,15,82,L,255.83044982698962,3,-0.11099999999999849,-0.022499999999999153,0.194166666666667,1.2249999999999983
10:4:25 - 27/11/2024,101.876,4.82,28.81,15.27,22.77,88165,Active,5,15,82,L,268.13148788927333,3,-0.1109999999999986,0.10083333333333405,-1.0708333333333349,0.3149999999999982
10:4:25 - 27/11/2024,101.952,4.82,28.99,13.37,22.77,88234,Active,5,15,82,L,278.87543252595157,3,-0.07399999999999868,0.12750000000000108,-1.3616666666666681,0.004999999999999518
10:4:25 - 27/11/2024,102.076,4.82,29.04,12.92,22.78,88349,Active,5,15,82,L,296.7820069204152,3,0.10800000000000143,0.060833333333335765,-0.18833333333333274,0.20999999999999958
10:4:25 - 27/11/2024,102.193,4.82,29.12,12.81,23.19,88457,Active,5,15,82,L,313.598615916955,3,0.16600000000000154,0.04500000000000199,0.09833333333333419,0.10499999999999736
10:4:25 - 27/11/2024,102.28,5.36,29.12,13.05,22.99,88537,Active,5,15,82,L,326.0553633217993,3,0.1680000000000016,-0.020833333333333436,0.23666666666666733,0.2049999999999988
10:4:25 - 27/11/2024,102.397,5.38,29.09,13.23,23.6,88649,Active,5,15,82,L,343.4948096885813,4,0.11400000000000166,-0.037499999999999485,0.18749999999999997,-0.010000000000001097
10:4:25 - 27/11/2024,102.52,5.38,29.05,13.44,22.97,88755,Active,5,15,82,L,360.0,4,0.004000000000001669,-0.04083333333333128,0.21916666666666706,-1.845000000000002
10:4:25 - 27/11/2024,102.599,5.38,29.01,13.68,19.91,88813,Active,5,15,83,R,0.0,1,-0.06399999999999817,-0.043333333333333744,0.3208333333333343,-2.38
10:4:25 - 27/11/2024,102.804,5.38,28.97,14.02,18.21,88977,Active,5,15,83,R,24.559068219633943,1,-0.14399999999999824,-0.013333333333334354,0.10500000000000054,1.1299999999999997
10:4:25 - 27/11/2024,102.847,5.06,28.97,14.02,22.17,89019,Active,5,15,83,R,30.848585690515808,1,-0.1679999999999982,-0.038333333333331186,0.44416666666666826,1.979999999999999
10:4:25 - 27/11/2024,102.934,4.82,28.89,14.9,22.17,89102,Active,5,15,83,R,43.277870216306155,1,-0.1359999999999984,-0.06416666666666654,0.7633333333333354,0.9299999999999985
10:4:25 - 27/11/2024,103.048,4.82,28.83,15.39,24.03,89203,Active,5,15,83,R,58.402662229617306,1,0.10000000000000142,-0.13833333333333248,0.4358333333333345,-0.1300000000000021
10:4:25 - 27/11/2024,103.169,4.82,28.62,15.82,21.91,89315,Active,5,15,83,R,75.17470881863561,1,0.22200000000000125,-0.19166666666666562,0.3816666666666666,-0.3200000000000015
10:4:25 - 27/11/2024,103.289,5.56,28.47,16.15,23.39,89425,Active,5,15,83,R,91.64725457570715,1,0.22200000000000136,-0.1550000000000012,0.28499999999999986,0.4349999999999992
10:4:25 - 27/11/2024,103.371,5.56,28.31,16.4,22.78,89499,Active,5,15,83,R,102.72878535773711,1,0.14800000000000152,-0.13749999999999812,0.2316666666666682,-0.7150000000000011
10:4:25 - 27/11/2024,103.493,5.56,28.21,16.61,21.96,89601,Active,5,15,83,R,118.00332778702163,1,1.5543122344752192e-15,-0.0583333333333311,0.16583333333333422,-1.1450000000000025
10:4:25 - 27/11/2024,103.611,5.56,28.19,16.72,20.49,89695,Active,5,15,83,R,132.07986688851915,1,1.5543122344752192e-15,0.008333333333333933,0.04666666666666683,-0.840000000000001
10:4:25 - 27/11/2024,103.82,5.56,28.21,16.72,20.28,89864,Active,5,15,83,R,157.38768718801998,2,-0.15399999999999825,0.013333333333333846,-0.00916666666666615,-0.10499999999999977
10:4:25 - 27/11/2024,103.856,5.56,28.21,16.72,20.28,89894,Active,5,15,83,R,161.8801996672213,2,-0.23099999999999826,-0.021666666666665706,0.02666666666666714,-0.02500000000000148
10:4:25 - 27/11/2024,103.949,4.79,28.21,16.72,20.23,89968,Active,5,15,83,R,172.96173044925126,2,-0.23099999999999837,0.12916666666666682,-0.16916666666666685,-0.02500000000000148
10:4:25 - 27/11/2024,104.018,4.79,28.45,16.4,20.23,90024,Active,5,15,83,L,181.3477537437604,3,-0.15399999999999853,0.206666666666666,-0.2849999999999985,-0.14000000000000168
10:4:25 - 27/11/2024,104.142,4.79,28.58,16.19,19.95,90122,Active,5,15,83,L,196.0232945091514,3,1.609823385706477e-15,0.11166666666666913,-0.23166666666666558,-0.16000000000000125
10:4:25 - 27/11/2024,104.264,4.79,28.69,15.9,19.91,90219,Active,5,15,83,L,210.54908485856905,3,1.609823385706477e-15,0.10583333333333488,-0.3408333333333345,-0.1250000000000011
10:4:25 - 27/11/2024,104.385,4.79,28.79,15.5,19.7,90316,Active,5,15,83,L,225.0748752079867,3,1.609823385706477e-15,0.08583333333333289,-0.4633333333333335,0.28999999999999804
10:4:25 - 27/11/2024,104.467,4.79,28.86,14.97,20.49,90386,Active,5,15,83,L,235.55740432612313,3,-0.007999999999998397,0.05666666666666843,-0.6008333333333336,1.2199999999999995
10:4:25 - 27/11/2024,104.59,4.79,28.91,14.31,22.14,90497,Active,5,15,83,L,252.17970049916806,3,0.05800000000000155,0.058333333333333875,-0.7608333333333346,1.145
10:4:25 - 27/11/2024,104.674,4.75,28.97,13.59,22.78,90575,Active,4,16,83,L,263.8602329450915,3,0.09300000000000153,0.023333333333333397,-0.2966666666666673,0.5249999999999991
10:4:25 - 27/11/2024,104.87,5.1,28.97,13.59,23.19,90751,Active,4,16,83,L,290.216306156406,3,0.14100000000000157,0.04416666666666734,-0.4216666666666671,-0.6150000000000015
10:4:25 - 27/11/2024,104.891,5.1,29.06,12.77,21.55,90779,Active,4,16,83,L,294.4093178036606,3,0.13600000000000173,0.07416666666666911,-0.4649999999999998,-1.8150000000000024
10:4:25 - 27/11/2024,105.038,5.32,29.1,12.81,19.56,90883,Active,4,16,83,L,309.9833610648919,3,0.06600000000000183,0.029166666666668832,0.15000000000000052,-0.9950000000000021
10:4:25 - 27/11/2024,105.116,5.32,29.12,12.93,19.56,90942,Active,4,16,83,L,318.81863560732114,3,0.1300000000000019,-0.0008333333333326549,0.13750000000000046,-0.28000000000000047
10:4:25 - 27/11/2024,105.235,5.32,29.1,13.07,19.0,91034,Active,4,16,83,L,332.5956738768719,4,0.12900000000000167,-0.028333333333332853,0.13833333333333364,0.030000000000000082
10:4:25 - 27/11/2024,105.357,5.75,29.07,13.2,19.62,91125,Active,4,16,83,L,346.22296173044924,4,0.0550000000000016,-0.02833333333333405,0.08333333333333405,-0.16000000000000122
10:4:25 - 27/11/2024,105.48,5.75,29.04,13.31,18.68,91217,Active,4,16,83,L,360.0,4,-0.024999999999998357,-0.04999999999999909,0.3683333333333345,-0.4700000000000017
10:4:25 - 27/11/2024,105.565,5.38,28.98,13.85,18.68,91282,Active,4,16,84,R,0.0,1,-0.11099999999999821,-0.0324999999999984,0.3058333333333335,0.6149999999999992
10:4:25 - 27/11/2024,105.682,5.38,28.98,13.85,19.91,91381,Active,4,16,84,R,15.322441960447119,1,-0.06999999999999817,0.015000000000000773,-0.16249999999999945,1.0249999999999992
10:4:25 - 27/11/2024,105.845,5.38,28.98,13.85,20.73,91512,Active,4,16,84,R,35.597592433361996,1,0.04000000000000192,-0.06416666666666651,0.7891666666666682,-1.1507461650239748e-15
10:4:25 - 27/11/2024,105.892,5.4,28.86,15.26,19.91,91549,Active,4,16,84,R,41.32416165090284,1,0.05700000000000194,-0.10333333333333343,1.0291666666666688,-0.14000000000000168
10:4:25 - 27/11/2024,106.007,5.57,28.79,15.66,20.45,91642,Active,4,16,84,R,55.71797076526225,1,0.08900000000000191,-0.06166666666666618,0.2816666666666682,0.26999999999999846
10:4:25 - 27/11/2024,106.089,5.57,28.7,15.98,20.45,91710,Active,4,16,84,R,66.24247635425623,1,0.08900000000000147,-0.18666666666666484,0.2808333333333345,0.13999999999999943
10:4:25 - 27/11/2024,106.23,5.74,28.44,16.23,20.73,91829,Active,4,16,84,R,84.6603611349957,1,0.057000000000001605,-0.2191666666666652,0.2341666666666668,0.2549999999999996
10:4:25 - 27/11/2024,106.338,5.76,28.3,16.45,20.96,91918,Active,4,16,84,R,98.43508168529664,1,0.0400000000000017,-0.10500000000000101,0.19333333333333355,-0.025000000000001518
10:4:25 - 27/11/2024,106.454,5.76,28.22,16.61,20.68,92011,Active,4,16,84,R,112.82889079965607,1,0.008000000000001894,-0.047500000000000216,0.1266666666666673,-0.6300000000000019
10:4:25 - 27/11/2024,106.535,5.76,28.2,16.7,19.7,92072,Active,4,16,84,R,122.26999140154771,1,0.006000000000001893,0.0008333333333354186,0.04500000000000137,-0.9000000000000015
10:4:25 - 27/11/2024,106.659,5.78,28.21,16.71,18.88,92165,Active,4,16,84,R,136.66380051590713,1,0.006000000000002004,0.007500000000001667,-0.001666666666665268,-0.3300000000000011
10:4:25 - 27/11/2024,106.819,5.78,28.21,16.71,19.04,92289,Active,4,16,84,R,155.8555460017197,2,-0.10199999999999809,-0.011666666666665925,0.0133333333333338,0.3899999999999995
10:4:25 - 27/11/2024,106.9,5.78,28.21,16.71,19.66,92350,Active,4,16,84,R,165.29664660361135,2,-0.15899999999999814,0.07083333333333375,-0.08750000000000062,-0.6950000000000014
10:4:25 - 27/11/2024,106.994,5.25,28.34,16.54,17.65,92411,Active,4,16,84,R,174.737747205503,2,-0.18299999999999828,0.09333333333333288,-0.1633333333333347,-1.62
10:4:25 - 27/11/2024,107.103,5.25,28.4,16.4,16.42,92485,Active,4,16,84,L,186.1908856405847,3,-0.2019999999999984,0.1325000000000007,-0.146666666666665,0.7199999999999998
10:4:25 - 27/11/2024,107.228,5.13,28.61,16.19,19.09,92584,Active,4,16,84,L,201.51332760103182,3,-0.12599999999999828,0.21166666666666945,-0.37583333333333274,1.334999999999998
10:4:25 - 27/11/2024,107.311,4.83,28.78,15.67,19.09,92645,Active,4,16,84,L,210.95442820292348,3,-0.11399999999999838,0.11166666666666794,-0.5041666666666673,-0.10500000000000148
10:4:25 - 27/11/2024,107.428,4.83,28.84,15.21,18.88,92731,Active,4,16,84,L,224.26483233018055,3,-0.05999999999999844,0.051666666666665875,-0.5216666666666674,-0.33500000000000013
10:4:25 - 27/11/2024,107.547,4.83,28.9,14.61,18.42,92825,Active,4,16,84,L,238.8134135855546,3,0.1100000000000016,0.05916666666666734,-0.6850000000000008,0.62
10:4:25 - 27/11/2024,107.63,4.83,28.95,13.97,20.12,92895,Active,4,16,84,L,249.6474634565778,3,0.1650000000000017,0.016666666666668054,-0.22749999999999937,1.3449999999999978
10:4:25 - 27/11/2024,107.795,5.38,28.95,13.97,21.11,93031,Active,4,16,84,L,270.6964746345658,3,0.25300000000000183,0.0450000000000008,-0.6016666666666676,0.2049999999999989
10:4:25 - 27/11/2024,107.874,5.38,29.04,12.82,20.53,93095,Active,4,16,84,L,280.6018916595013,3,0.242000000000002,0.0725000000000001,-0.7858333333333338,-0.39500000000000074
10:4:25 - 27/11/2024,107.968,5.82,29.08,12.63,20.32,93172,Active,4,16,84,L,292.51934651762684,3,0.13200000000000206,0.03833333333333547,0.004999999999999935,-0.020000000000002478
10:4:25 - 27/11/2024,108.076,5.82,29.12,12.68,20.49,93259,Active,4,16,84,L,305.98452278589855,3,0.08800000000000202,0.0275000000000013,0.09583333333333281,0.10499999999999929
10:4:25 - 27/11/2024,108.198,5.82,29.13,12.79,20.53,93360,Active,4,16,84,L,321.6165090283749,3,-0.003999999999998227,-0.007500000000000371,0.1383333333333336,-0.39500000000000074
10:4:25 - 27/11/2024,108.322,5.82,29.11,12.95,19.7,93456,Active,4,16,84,L,336.47463456577816,4,-0.005999999999998229,-0.021666666666665134,0.17916666666666836,-0.41500000000000203
10:4:25 - 27/11/2024,108.402,5.8,29.09,13.13,19.7,93517,Active,4,16,84,L,345.9157351676698,4,-0.005999999999998229,-0.024166666666666427,0.14916666666666767,-0.41000000000000125
10:4:25 - 27/11/2024,108.524,5.8,29.06,13.25,18.88,93608,Active,4,16,84,L,360.0,4,-0.07599999999999807,-0.039166666666666114,0.1425000000000002,-0.43500000000000155
10:4:25 - 27/11/2024,108.606,5.8,29.02,13.4,18.83,93672,Active,4,16,85,R,0.0,1,-0.1079999999999981,-0.02083333333333197,0.07750000000000078,0.7149999999999989
10:4:25 - 27/11/2024,108.813,5.44,29.02,13.4,20.31,93839,Active,4,16,85,R,25.648464163822528,1,-0.11799999999999822,0.016666666666667402,-0.17083333333333295,0.7399999999999991
10:4:25 - 27/11/2024,108.844,5.44,29.02,13.4,20.31,93865,Active,4,16,85,R,29.641638225255974,1,-0.052999999999998604,-0.08749999999999938,1.0750000000000022,-0.035000000000001266
10:4:25 - 27/11/2024,108.933,5.39,28.86,15.3,20.24,93935,Active,4,16,85,R,40.3924914675768,1,0.03600000000000125,-0.12666666666666632,1.3166666666666682,-0.3950000000000007
10:4:25 - 27/11/2024,109.052,5.56,28.79,15.7,19.52,94029,Active,4,16,85,R,54.82935153583618,1,0.05900000000000166,-0.05999999999999955,0.22916666666666732,0.03999999999999984
10:4:25 - 27/11/2024,109.172,5.56,28.7,16.0,20.32,94128,Active,4,16,85,R,70.03412969283276,1,0.05900000000000172,-0.1774999999999985,0.2708333333333348,0.6899999999999984
10:4:25 - 27/11/2024,109.291,5.65,28.46,16.25,20.9,94228,Active,4,16,85,R,85.3924914675768,1,0.024000000000001687,-0.1924999999999982,0.224166666666667,0.289999999999998
10:4:25 - 27/11/2024,109.38,5.64,28.35,16.45,20.9,94303,Active,4,16,85,R,96.91126279863482,1,0.0390000000000017,-0.07166666666666627,0.1841666666666669,0.22500000000000026
10:4:25 - 27/11/2024,109.496,5.64,28.3,16.61,21.35,94400,Active,4,16,85,R,111.80887372013653,1,0.034000000000001696,-0.03249999999999932,0.11250000000000224,-1.1851630787873547e-15
10:4:25 - 27/11/2024,109.618,5.76,28.28,16.67,20.9,94499,Active,4,16,85,R,127.01365187713311,1,0.0360000000000017,-0.001666666666666745,0.015833333333334247,-0.6150000000000013
10:4:25 - 27/11/2024,109.779,5.76,28.29,16.66,20.12,94630,Active,4,16,85,R,147.1331058020478,1,0.024000000000001687,0.003333333333332873,-0.003333333333333994,-0.3899999999999999
10:4:25 - 27/11/2024,109.861,5.76,28.29,16.66,20.12,94692,Active,4,16,85,R,156.65529010238907,2,0.004000000000001891,0.022500000000001387,-0.04416666666666608,-0.5150000000000017
10:4:25 - 27/11/2024,109.943,5.76,28.34,16.57,19.09,94752,Active,4,16,85,R,165.8703071672355,2,-0.01999999999999813,0.0641666666666681,-0.09166666666666617,-0.6200000000000021
10:4:25 - 27/11/2024,110.082,5.78,28.41,16.48,18.88,94862,Active,4,16,85,L,182.76450511945393,3,-0.03299999999999803,0.06083333333333457,-0.11833333333333293,0.5099999999999988
10:4:25 - 27/11/2024,110.155,5.65,28.48,16.32,20.11,94922,Active,4,16,85,L,191.97952218430035,3,-0.0929999999999982,0.14333333333333395,-0.1983333333333346,1.1450000000000002
10:4:25 - 27/11/2024,110.265,5.65,28.68,16.08,21.17,95014,Active,4,16,85,L,206.10921501706486,3,-0.11299999999999821,0.15833333333333485,-0.22000000000000028,0.5299999999999999
10:4:25 - 27/11/2024,110.361,5.36,28.78,15.75,21.17,95094,Active,4,16,85,L,218.3959044368601,3,-0.08699999999999819,0.1125000000000014,-0.7974999999999993,-0.12000000000000217
10:4:25 - 27/11/2024,110.478,5.36,28.91,14.56,20.93,95191,Active,4,16,85,L,233.2935153583618,3,0.056000000000001604,0.10249999999999951,-1.1508333333333343,-0.4000000000000015
10:4:25 - 27/11/2024,110.591,5.36,28.97,13.73,20.37,95284,Active,4,16,85,L,247.57679180887374,3,0.17100000000000148,0.02416666666666686,-0.38500000000000045,0.1049999999999993
10:4:25 - 27/11/2024,110.796,5.93,28.97,13.73,21.14,95459,Active,4,16,85,L,274.4539249146758,3,0.16300000000000153,-0.014999999999999163,0.1675000000000003,0.5899999999999986
10:4:25 - 27/11/2024,110.876,5.93,28.97,13.73,21.55,95528,Active,4,16,85,L,285.05119453924914,3,0.11400000000000193,0.06750000000000139,-0.6941666666666669,0.20499999999999888
10:4:25 - 27/11/2024,110.919,5.89,29.09,12.55,21.55,95563,Active,4,16,85,L,290.4266211604096,3,0.006000000000002115,0.086666666666669,-0.6566666666666681,-0.2350000000000024
10:4:25 - 27/11/2024,111.042,5.95,29.12,12.62,21.08,95663,Active,4,16,85,L,305.7849829351536,3,0.010000000000002118,0.013333333333333598,0.191666666666667,-0.8200000000000015
10:4:25 - 27/11/2024,111.119,5.95,29.13,12.73,19.91,95724,Active,4,16,85,L,315.1535836177475,3,-0.009999999999998233,0.00749999999999962,0.12750000000000067,-0.5850000000000002
10:4:25 - 27/11/2024,111.24,5.95,29.13,12.87,19.91,95819,Active,4,16,85,L,329.7440273037543,3,-0.03299999999999825,-0.029999999999999482,0.15999999999999998,-0.2600000000000009
10:4:25 - 27/11/2024,111.366,5.84,29.08,13.02,19.39,95918,Active,4,16,85,L,344.94880546075086,4,-0.03299999999999825,-0.020833333333333166,0.04666666666666751,0.37499999999999895
10:4:25 - 27/11/2024,111.483,5.84,29.08,13.02,20.66,96016,Active,4,16,85,L,360.0,4,-0.021999999999998243,-0.048333333333331285,0.15833333333333374,0.6349999999999987
10:4:25 - 27/11/2024,111.564,5.84,28.98,13.37,20.66,96080,Active,4,16,86,R,0.0,1,-0.03399999999999803,-0.09916666666666492,0.43750000000000094,-0.39500000000000074
10:4:25 - 27/11/2024,111.686,5.84,28.91,13.77,19.87,96171,Active,4,16,86,R,14.18796015591165,1,-0.05099999999999805,-0.0324999999999996,0.20416666666666763,0.2399999999999991
10:4:25 - 27/11/2024,111.849,5.67,28.91,13.77,21.14,96309,Active,4,16,86,R,35.70376786487657,1,-0.05099999999999816,0.022500000000000752,-0.19583333333333294,0.6349999999999986
10:4:25 - 27/11/2024,111.89,5.67,28.91,13.77,21.14,96344,Active,4,16,86,R,41.16067561715028,1,-0.03999999999999837,-0.10749999999999899,1.1100000000000025,0.10499999999999925
10:4:25 - 27/11/2024,112.012,5.67,28.71,15.72,21.35,96447,Active,4,16,86,R,57.21957557384149,1,-0.008999999999998343,-0.16916666666666533,1.3091666666666697,-0.20500000000000126
10:4:25 - 27/11/2024,112.132,5.64,28.6,16.05,20.73,96545,Active,4,16,86,R,72.49891728020788,1,0.031000000000001693,-0.10833333333333281,0.16000000000000117,-0.5150000000000017
10:4:25 - 27/11/2024,112.214,5.64,28.46,16.3,20.32,96611,Active,4,16,86,R,82.78908618449545,1,0.0380000000000017,-0.2141666666666665,0.21833333333333266,-0.5250000000000015
10:4:25 - 27/11/2024,112.339,5.84,28.21,16.49,19.68,96709,Active,4,16,86,R,98.06842789086184,1,0.03600000000000181,-0.16166666666666654,0.1616666666666675,-0.2700000000000007
10:4:25 - 27/11/2024,112.458,5.76,28.16,16.62,19.78,96803,Active,4,16,86,R,112.72412299696839,1,0.01600000000000168,-0.021666666666666078,0.0908333333333363,0.049999999999999614
10:4:25 - 27/11/2024,112.539,5.76,28.14,16.67,19.78,96864,Active,4,16,86,R,122.23473365093113,1,-0.01599999999999835,0.0041666666666675045,0.006666666666665537,-0.3150000000000024
10:4:25 - 27/11/2024,112.666,5.76,28.16,16.65,19.15,96960,Active,4,16,86,R,137.2022520571676,1,1.6653345369377348e-15,0.013333333333333846,-0.015833333333334768,-0.040000000000001985
10:4:25 - 27/11/2024,112.863,5.76,28.16,16.65,19.7,97115,Active,4,16,86,R,161.3685578172369,2,1.6653345369377348e-15,-0.016666666666665816,0.015000000000000726,0.27499999999999925
10:4:25 - 27/11/2024,112.898,5.76,28.16,16.65,19.7,97144,Active,4,16,86,R,165.88999566912082,2,-0.0999999999999982,0.09750000000000077,-0.07916666666666658,-0.10000000000000074
10:4:25 - 27/11/2024,112.981,5.76,28.34,16.49,19.5,97203,Active,4,16,86,R,175.08878302295366,2,-0.14999999999999836,0.1491666666666673,-0.1716666666666655,-1.3650000000000013
10:4:25 - 27/11/2024,113.108,5.26,28.43,16.32,16.97,97283,Active,4,16,86,L,187.5617150281507,3,-0.14399999999999835,0.08250000000000171,-0.20749999999999874,-1.3350000000000017
10:4:25 - 27/11/2024,113.225,5.26,28.53,16.07,16.83,97374,Active,4,16,86,L,201.74967518406237,3,-0.1869999999999984,0.1391666666666687,-0.2700000000000008,2.079999999999999
10:4:25 - 27/11/2024,113.312,5.29,28.69,15.78,21.13,97452,Active,4,16,86,L,213.9107838891295,3,-0.13499999999999845,0.11416666666666686,-0.31416666666666687,1.579999999999999
10:4:25 - 27/11/2024,113.434,4.81,28.75,15.41,19.99,97545,Active,4,16,86,L,228.41056734517107,3,-0.13799999999999857,0.05416666666666687,-0.41749999999999965,-1.1200000000000003
10:4:25 - 27/11/2024,113.553,4.81,28.82,14.81,18.89,97634,Active,4,16,86,L,242.28670420095278,3,0.07000000000000145,0.0941666666666687,-1.1883333333333346,-0.5499999999999999
10:4:25 - 27/11/2024,113.633,4.81,28.92,13.32,18.89,97700,Active,4,16,86,L,252.57687310524037,3,0.24900000000000172,0.0525000000000017,-0.8191666666666677,1.2149999999999987
10:4:25 - 27/11/2024,113.801,5.64,28.92,13.32,21.32,97842,Active,4,16,86,L,274.7163274144651,3,0.24900000000000183,-0.014999999999999165,0.18916666666666704,1.2149999999999987
10:4:25 - 27/11/2024,113.88,5.64,28.92,13.32,21.32,97904,Active,4,16,86,L,284.3828497184929,3,0.2140000000000019,0.042499999999999816,-0.46083333333333426,-0.9100000000000014
10:4:25 - 27/11/2024,113.996,5.64,29.0,12.54,19.5,97993,Active,4,16,86,L,298.25898657427456,3,0.06200000000000194,0.07583333333333366,-0.42416666666666747,-1.1150000000000013
10:4:25 - 27/11/2024,114.084,5.88,29.05,12.61,19.09,98059,Active,4,16,86,L,308.54915547856217,3,0.05700000000000205,0.024166666666668037,0.16166666666666796,-0.31000000000000155
10:4:25 - 27/11/2024,114.201,5.83,29.05,12.73,18.88,98147,Active,4,16,86,L,322.26938068427893,3,-0.08099999999999807,-0.011666666666665628,0.14666666666666783,0.07999999999999902
10:4:25 - 27/11/2024,114.281,5.83,29.03,12.9,19.25,98209,Active,4,16,86,L,331.9359029883066,4,-0.18099999999999827,-0.03833333333333265,0.1908333333333335,0.10499999999999936
